Term,Status,Section,Location,Lecture Days,Lecture Time,Lecture Location,Seminar Days,Seminar Time,Seminar Location,Lab Days,Lab Time,Lab Location,Distance Education,Electronic,Independent Study,Exam Day,Exam Time,Exam Location,Faculty,Capacity,Credits,Academic Level
Fall 2022,Open,ANTH*2230*01 (6672) Regional Ethnography,Guelph," Tues, Thur",02:30PM - 03:50PM,"RICH, Room 2529", , , , , , ,FALSE,FALSE,FALSE, , , ,S. Kawano, 12 / 110,0.5,Undergraduate
Fall 2022,Open,ANTH*3650*01 (6673) Indig Peoples of Pre-Canada,Guelph," Tues, Thur",01:00PM - 02:20PM,"MCKN, Room 238", , , , , , ,FALSE,FALSE,FALSE, , , ,T. McIlwraith, 11 / 40,0.5,Undergraduate
Fall 2022,Open,ANTH*3690*01 (6674) Engaging Anthro Theory,Guelph," Tues, Thur",11:30AM - 12:50PM,"MCKN, Room 314", , , , , , ,FALSE,FALSE,FALSE, , , ,K. Gagne, 7 / 35,0.5,Undergraduate
Fall 2022,Open,ANTH*3950*01 (6675) Special Projects in Anthro,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 4 / 5,0.5,Undergraduate
Fall 2022,Open,ANTH*4300*01 (6676) Anthropological Issues,Guelph," Tues, Thur",11:30AM - 12:50PM,"MACN, Room 201", , , , , , ,FALSE,FALSE,FALSE, , , ,S. Kawano, 7 / 12,0.5,Undergraduate
Fall 2022,Open,ANTH*4550*01 (6677) Anthropology of Health,Guelph, Mon,11:30AM - 02:20PM,"MACN, Room 202", , , , , , ,FALSE,FALSE,FALSE, , , ,E. Finnis, 11 / 20,0.5,Undergraduate
Fall 2022,Open,ANTH*4640*01 (6678) Seminar in Anthropology,Guelph," Tues, Thur",02:30PM - 03:50PM,"GRHM, Room 2302", , , , , , ,FALSE,FALSE,FALSE, , , ,T. Steffens, 10 / 12,0.5,Undergraduate
Fall 2022,Open,ANTH*4880*01 (6679) Special Proj. in Anthropology,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 3 / 5,0.5,Undergraduate
Fall 2022,Open,ANTH*4890*01 (6680) Special Proj. in Anthropology,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 5 / 5,0.5,Undergraduate
Fall 2022,Open,ANTH*4900*01 (6681) Honours Anthropology Thesis I,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 5 / 5,0.5,Undergraduate
Fall 2022,Open,ANTH*4910*01 (6682) Honours Anthropology Thesis II,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 5 / 5,0.5,Undergraduate
Fall 2022,Open,ARTH*1510*01 (6690) Art Historical Studies I,Guelph," Tues, Thur",10:00AM - 11:20AM,"MACN, Room 105", , , , , , ,FALSE,FALSE,FALSE, , , ,D. Marner, 44 / 250,0.5,Undergraduate
Fall 2022,Open,ARTH*2060*01 (6691) Indigenous Arts in the Americ,Guelph," Mon, Wed",02:30PM - 03:50PM,"MCKN, Room 114", , , , , , ,FALSE,FALSE,FALSE, Sat,11:30AM - 01:30PM (2022/12/10),TBA,TBA, 25 / 72,0.5,Undergraduate
Fall 2022,Closed,ARTH*2150*01 (6692) Art & Archaeology of Greece,Guelph," Mon, Wed, Fri",10:30AM - 11:20AM,"MCKN, Room 114", , , , , , ,FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/05),TBA,A. Sherwood, 0 / 35,0.5,Undergraduate
Fall 2022,Open,ARTH*2220*01 (6693) The Visual Arts Today,Guelph," Mon, Wed",04:00PM - 05:20PM,"MCKN, Room 114", , , , , , ,FALSE,FALSE,FALSE, , , ,S. Douglas, 12 / 72,0.5,Undergraduate
Fall 2022,Open,ARTH*2480*01 (6694) Intro Art Theory & Criticism,Guelph," Mon, Wed",10:00AM - 11:20AM,"MCKN, Room 116", , , , , , ,FALSE,FALSE,FALSE, , , ,A. Boetzkes, 23 / 72,0.5,Undergraduate
Fall 2022,Open,ARTH*2540*01 (6695) Medieval Art,Guelph," Tues, Thur",01:00PM - 02:20PM,"MCKN, Room 114", , , , , , ,FALSE,FALSE,FALSE, , , ,D. Marner, 16 / 72,0.5,Undergraduate
Fall 2022,Closed,ARTH*3010*01 (6696) Contemporary Canadian Art,Guelph," Mon, Wed",11:30AM - 12:50PM,"MCKN, Room 114", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 0 / 60,0.5,Undergraduate
Fall 2022,Closed,ARTH*3340*01 (6697) Renaissance & Baroque Art,Guelph," Tues, Thur",11:30AM - 12:50PM,"MCKN, Room 114", , , , , , ,FALSE,FALSE,FALSE, , , ,M. Meyer, 0 / 60,0.5,Undergraduate
Fall 2022,Open,ARTH*3620*01 (6698) Museum Studies,Guelph," Mon, Wed",01:00PM - 02:20PM,"MCKN, Room 114", , , , , , ,FALSE,FALSE,FALSE, , , ,S. Douglas, 8 / 50,0.5,Undergraduate
Fall 2022,Open,ARTH*4320*01 (6699) Art & Visual Culture II,Guelph, Wed,02:30PM - 05:20PM,"ALEX, Room 286", , , , , , ,FALSE,FALSE,FALSE, , , ,A. Boetzkes, 6 / 15,1,Undergraduate
Fall 2022,Closed,ARTH*4340*01 (6700) Art & Visual Culture IV,Guelph, Thur,02:30PM - 05:20PM,"ALEX, Room 286", , , , , , ,FALSE,FALSE,FALSE, , , ,S. McCabe, 0 / 10,1,Undergraduate
Fall 2022,Open,ARTH*4600*01 (6701) Individual Study - Art History,Guelph, , , ,TBA,TBA,TBA, , , ,FALSE,FALSE,FALSE, , , ,TBA, 19 / 20,0.5,Undergraduate
Fall 2022,Open,ARTH*4800*01 (6702) Experiential Learning,Guelph, , , ,TBA,TBA,TBA, , , ,FALSE,FALSE,FALSE, , , ,TBA, 20 / 20,0.5,Undergraduate
Fall 2022,Closed,ASCI*1110*0101 (6703) Society and Inquiry I,Guelph, Mon,04:30PM - 05:20PM,"MCKN, Room 230", Tues,01:30PM - 02:20PM,"MACS, Room 301", , , ,FALSE,FALSE,FALSE, , , ,M. Burns, 0 / 22,0.5,Undergraduate
Fall 2022,Closed,ASCI*1110*0102 (6704) Society and Inquiry I,Guelph, Mon,04:30PM - 05:20PM,"MCKN, Room 230", Fri,04:30PM - 05:20PM,"MINS, Room 128", , , ,FALSE,FALSE,FALSE, , , ,M. Burns, 0 / 22,0.5,Undergraduate
Fall 2022,Closed,ASCI*1110*0203 (6705) Society and Inquiry I,Guelph, Mon,10:30AM - 11:20AM,"MCKN, Room 231", Thur,11:30AM - 12:20PM,"MCKN, Room 316", , , ,FALSE,FALSE,FALSE, , , ,M. Burns, 0 / 22,0.5,Undergraduate
Fall 2022,Closed,ASCI*1110*0204 (6706) Society and Inquiry I,Guelph, Mon,10:30AM - 11:20AM,"MCKN, Room 231", Wed,01:30PM - 02:20PM,"MCKN, Room 304", , , ,FALSE,FALSE,FALSE, , , ,M. Burns, 0 / 22,0.5,Undergraduate
Fall 2022,Closed,ASCI*1110*0305 (6707) Society and Inquiry I,Guelph, Mon,01:30PM - 02:20PM,"MCKN, Room 230", Fri,10:30AM - 11:20AM,"ROZH, Room 109", , , ,FALSE,FALSE,FALSE, , , ,M. Burns, 0 / 22,0.5,Undergraduate
Fall 2022,Closed,ASCI*1110*0306 (6708) Society and Inquiry I,Guelph, Mon,01:30PM - 02:20PM,"MCKN, Room 230", Wed,02:30PM - 03:20PM,"ROZH, Room 107", , , ,FALSE,FALSE,FALSE, , , ,M. Burns, 0 / 22,0.5,Undergraduate
Fall 2022,Closed,ASCI*1110*0407 (9435) Society and Inquiry I,Guelph, Tues,09:30AM - 10:20AM,"MCKN, Room 232", Thur,03:30PM - 04:20PM,"ROZH, Room 108", , , ,FALSE,FALSE,FALSE, , , ,M. Burns, 0 / 22,0.5,Undergraduate
Fall 2022,Closed,ASCI*1110*0408 (9436) Society and Inquiry I,Guelph, Tues,09:30AM - 10:20AM,"MCKN, Room 232", Fri,10:30AM - 11:20AM,"MCKN, Room 304", , , ,FALSE,FALSE,FALSE, , , ,M. Burns, 0 / 22,0.5,Undergraduate
Fall 2022,Closed,ASCI*2050*0101 (6709) Uses of Knowledge,Guelph," Mon, Wed",01:00PM - 02:20PM,"ROZH, Room 105", Thur,10:30AM - 11:20AM,"MCKN, Room 305", , , ,FALSE,FALSE,FALSE, Fri,02:30PM - 04:30PM (2022/12/16),TBA,M. Goldenberg, 0 / 25,0.5,Undergraduate
Fall 2022,Closed,ASCI*2050*0102 (6710) Uses of Knowledge,Guelph," Mon, Wed",01:00PM - 02:20PM,"ROZH, Room 105", Fri,04:30PM - 05:20PM,"MINS, Room 101", , , ,FALSE,FALSE,FALSE, Fri,02:30PM - 04:30PM (2022/12/16),TBA,M. Goldenberg, 0 / 25,0.5,Undergraduate
Fall 2022,Closed,ASCI*2050*0203 (6711) Uses of Knowledge,Guelph," Mon, Wed",04:00PM - 05:20PM,"MCKN, Room 232", Fri,03:30PM - 04:20PM,"ROZH, Room 109", , , ,FALSE,FALSE,FALSE, Fri,02:30PM - 04:30PM (2022/12/16),TBA,M. Goldenberg, 0 / 25,0.5,Undergraduate
Fall 2022,Closed,ASCI*2050*0204 (6712) Uses of Knowledge,Guelph," Mon, Wed",04:00PM - 05:20PM,"MCKN, Room 232", Thur,02:30PM - 03:20PM,"MCKN, Room 309", , , ,FALSE,FALSE,FALSE, Fri,02:30PM - 04:30PM (2022/12/16),TBA,M. Goldenberg, 0 / 25,0.5,Undergraduate
Fall 2022,Open,ASCI*3100*01 (6713) Science Communication,Guelph," Mon, Wed",11:30AM - 12:50PM,"MCKN, Room 234", , , , , , ,FALSE,FALSE,FALSE, , , ,A. Souchen, 13 / 40,0.5,Undergraduate
Fall 2022,Open,ASCI*3700*01 (0486) Independent Stds in Arts/Sci,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 7 / 10,0.5,Undergraduate
Fall 2022,Open,ASCI*4020*01 (6714) Topics in Arts & Sci Research,Guelph," Mon, Wed",02:30PM - 03:50PM,"MCKN, Room 310", , , , , , ,FALSE,FALSE,FALSE, , , ,S. Holligan, 1 / 35,0.5,Undergraduate
Fall 2022,Open,ASCI*4030*01 (6715) Topics in Arts & Sci Research,Guelph," Tues, Thur",08:30AM - 09:50AM,"MCKN, Room 305", , , , , , ,FALSE,FALSE,FALSE, , , ,N. Evans, 3 / 35,0.5,Undergraduate
Fall 2022,Open,ASCI*4700*01 (0487) Independent Stds in Arts/Sci,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 7 / 10,0.5,Undergraduate
Fall 2022,Open,ASCI*4710*01 (0488) Independent Stds in Arts/Sci,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0101 (6727) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Mon,02:30PM - 05:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Open,BIOC*2580*0102 (6728) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Mon,10:30AM - 01:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 1 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0103 (6729) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Mon,02:30PM - 05:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 24,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0104 (6730) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Mon,10:30AM - 01:20PM,"SSC, Room 3112",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0105 (6731) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Mon,02:30PM - 05:20PM,"SSC, Room 3112",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0107 (6732) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Tues,10:00AM - 12:50PM,"SSC, Room 3110",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0109 (6733) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Tues,10:00AM - 12:50PM,"SSC, Room 3111",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 24,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0111 (6734) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Tues,10:00AM - 12:50PM,"SSC, Room 3112",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0113 (6735) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Tues,01:30PM - 04:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0115 (6736) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Tues,01:30PM - 04:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 24,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0117 (6737) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Tues,01:30PM - 04:20PM,"SSC, Room 3112",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Open,BIOC*2580*0119 (6738) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Wed,10:30AM - 01:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 3 / 23,0.5,Undergraduate
Fall 2022,Open,BIOC*2580*0121 (6739) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Wed,10:30AM - 01:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 6 / 23,0.5,Undergraduate
Fall 2022,Open,BIOC*2580*0123 (6740) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Wed,10:30AM - 01:20PM,"SSC, Room 3112",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 14 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0125 (6741) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Wed,02:30PM - 05:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Open,BIOC*2580*0127 (6742) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Wed,02:30PM - 05:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 1 / 24,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0129 (6743) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Wed,02:30PM - 05:20PM,"SSC, Room 3112",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Open,BIOC*2580*0131 (6744) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Thur,10:00AM - 12:50PM,"SSC, Room 3110",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 1 / 23,0.5,Undergraduate
Fall 2022,Open,BIOC*2580*0133 (6745) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Thur,10:00AM - 12:50PM,"SSC, Room 3111",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 3 / 24,0.5,Undergraduate
Fall 2022,Open,BIOC*2580*0135 (6746) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Thur,10:00AM - 12:50PM,"SSC, Room 3112",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 1 / 23,0.5,Undergraduate
Fall 2022,Open,BIOC*2580*0137 (6747) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Thur,01:30PM - 04:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 1 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0139 (6748) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Thur,01:30PM - 04:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 24,0.5,Undergraduate
Fall 2022,Open,BIOC*2580*0141 (6749) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Thur,01:30PM - 04:20PM,"SSC, Room 3112",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 1 / 23,0.5,Undergraduate
Fall 2022,Open,BIOC*2580*0143 (6750) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Fri,10:30AM - 01:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 2 / 24,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0145 (6751) Introduction to Biochemistry,Guelph," Tues, Thur",08:30AM - 09:50AM,"WMEM, Room 103", , , , Fri,02:30PM - 05:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0206 (6752) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Mon,10:30AM - 01:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0208 (6753) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Mon,02:30PM - 05:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 24,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0210 (6754) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Mon,02:30PM - 05:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0212 (6755) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Mon,02:30PM - 05:20PM,"SSC, Room 3112",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Open,BIOC*2580*0214 (6756) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Tues,08:30AM - 11:20AM,"SSC, Room 3110",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 2 / 23,0.5,Undergraduate
Fall 2022,Open,BIOC*2580*0216 (6757) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Tues,08:30AM - 11:20AM,"SSC, Room 3111",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 2 / 23,0.5,Undergraduate
Fall 2022,Open,BIOC*2580*0218 (6758) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Tues,08:30AM - 11:20AM,"SSC, Room 3112",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 4 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0220 (6759) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Tues,01:30PM - 04:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0222 (6760) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Tues,01:30PM - 04:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 24,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0224 (6761) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Tues,01:30PM - 04:20PM,"SSC, Room 3112",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0226 (6762) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Wed,10:30AM - 01:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0228 (6763) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Wed,10:30AM - 01:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 24,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0230 (6764) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Wed,10:30AM - 01:20PM,"SSC, Room 3112",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0232 (6765) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Wed,02:30PM - 05:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0234 (6766) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Wed,02:30PM - 05:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0236 (6767) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Wed,02:30PM - 05:20PM,"SSC, Room 3112",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0238 (6768) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Thur,08:30AM - 11:20AM,"SSC, Room 3110",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0240 (6769) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Thur,08:30AM - 11:20AM,"SSC, Room 3111",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Open,BIOC*2580*0242 (6770) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Thur,08:30AM - 11:20AM,"SSC, Room 3112",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 5 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0244 (6771) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Thur,01:30PM - 04:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0246 (6772) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Thur,01:30PM - 04:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 24,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0248 (6773) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Thur,01:30PM - 04:20PM,"SSC, Room 3112",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
Fall 2022,Closed,BIOC*2580*0249 (6774) Introduction to Biochemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 104", , , , Fri,10:30AM - 01:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, Wed,02:30PM - 04:30PM (2022/12/14),TBA,E. Wijekoon, 0 / 23,0.5,Undergraduate
